#,date,content,id,url,language (if we know),sentence-final? (Y/N),# of occurrence,humorous? (Y/N),sentence-final? (Y/N),# of occurrence,humorous? (Y/N),sentence-final? (Y/N),# of occurrence,humorous? (Y/N)
135,2022-02-19 23:59:58+00:00,Like how are y’all the same person but in different bodies?! Da don’t seem right 😭,1495186428451512322,https://twitter.com/_shervzOG/status/1495186428451512322,English,Y,1,Y,,,,,,
136,2022-02-19 23:59:52+00:00,"My Liberian mother just called bucees, “boosie” BYE 😭",1495186405332590594,https://twitter.com/helainaminee/status/1495186405332590594,English,Y,1,Y,,,,,,
137,2022-02-19 23:59:43+00:00,someone blocked me on their nsfw😭 u were like 17 a couple months ago… why would i even try to follow u,1495186364459008002,https://twitter.com/lklknightfever/status/1495186364459008002,English,Y,1,Y,,,,,,
138,2022-02-19 23:59:46+00:00,The hand motions 😭😭 i miss linoajdjsksjjsi https://t.co/3Imjn1h5av,1495186379239612418,https://twitter.com/hjsngloml/status/1495186379239612418,English,Y,2,Y,,,,,,
139,2022-02-19 23:59:41+00:00,The rest all sound like filler with her nasal ass voice 😭,1495186357240713223,https://twitter.com/andreaphareezy/status/1495186357240713223,English,Y,1,Y,,,,,,
140,2022-02-19 23:59:57+00:00,THEY WAY I ACTUALLY **DO** GET DANCING LIKE BUTTERFLY WINGS MY QUEEN 😭🤌 https://t.co/J0jH4MrPTv,1495186424366342147,https://twitter.com/awmjunik/status/1495186424366342147,English,Y,1,Y,,,,,,
141,2022-02-19 23:59:52+00:00,this video gets me every mf timeeeee😭 https://t.co/dndbZQoc3t,1495186403432538121,https://twitter.com/glookindom/status/1495186403432538121,English,Y,1,Y,,,,,,
142,2022-02-19 23:59:42+00:00,Went snowboarding for the 1st time today. Got a lot to improve on 😭 s/o to helmets 😂 https://t.co/Sxtts17HjG,1495186361023795202,https://twitter.com/LuBanga24/status/1495186361023795202,English,Y,1,Y,,,,,,
143,2022-02-19 23:59:56+00:00,YOU ARE MY SUNSHINE MY ONLY SUNSHINE YOU MAKE ME HAPPY WHEN SKIES ARE GRAY😭😭 https://t.co/tpF1snKDCf,1495186422189416456,https://twitter.com/llala_hk/status/1495186422189416456,English,Y,2,Y,,,,,,
144,2022-02-19 23:59:53+00:00,@chrisazfb @Bxpacino_ @hello123_______ @Shotzzy He must’ve picked it up from ultra the casters literally called it they said he used it one round in snd and switched it out mid snd game which was game 2 even shottzy said it himself you guys are still crying brother 😹 im literally just quotting what casters said… 😭🤣🤡,1495186408033640449,https://twitter.com/fsykes_/status/1495186408033640449,English,Y,1,Y,,,,,,
145,2022-02-19 23:59:53+00:00,@dreamycacti PAHAHA 😭😭,1495186405974327297,https://twitter.com/briannaclr/status/1495186405974327297,English,Y,2,Y,,,,,,
146,2022-02-19 23:59:53+00:00,@Hajeem4 PLSSSS 😭😭😭😭,1495186408159551491,https://twitter.com/yourstrulysel/status/1495186408159551491,English,Y,4,Y,,,,,,
147,2022-02-19 23:59:55+00:00,@isnotforsharing My mom probably would too😭😭,1495186414346162181,https://twitter.com/morehonestt/status/1495186414346162181,English,Y,2,Y,,,,,,
148,2022-02-19 23:59:53+00:00,@JustaGrlLuckyMe Yoooo 😭😭😭😭😭,1495186407769489419,https://twitter.com/losinvictus/status/1495186407769489419,English,Y,5,Y,,,,,,
149,2022-02-19 23:59:53+00:00,@PostWhatClarity @benhurremim Nah it was actually fire icl 😭,1495186407001890816,https://twitter.com/MohSohrab1/status/1495186407001890816,English,Y,1,Y,,,,,,
150,2022-02-19 23:59:52+00:00,@smpupdate is he okay???? what is this 😭,1495186403952521216,https://twitter.com/skaileeeeen/status/1495186403952521216,English,Y,1,Y,,,,,,
151,2022-02-19 23:59:52+00:00,@__paspseud0___ Tu as volé la vedette à poupette ce soir 😭,1495186402933411844,https://twitter.com/vanouchkett1/status/1495186402933411844,French,Y,1,N,,,,,,
152,2022-02-19 23:59:45+00:00,"@92uzer on est ensemble !!! genre en anglais je peux faire une déclaration facile, decrire ce que je ressent etc sans sentir de gêne mais en français c’est trop cringe, peut être pcq en anglais on a pas l’impression que c’est «nous » genre 😭",1495186376127623173,https://twitter.com/yuyeonfanacc/status/1495186376127623173,French,Y,1,N,,,,,,
153,2022-02-19 23:59:52+00:00,@lea_chzl Ah oui carrément 😭😭,1495186403306754049,https://twitter.com/ad_9154/status/1495186403306754049,French,Y,2,N,,,,,,
154,2022-02-19 23:59:59+00:00,"@LucylleR Moi ça été papa et maman quasi en même temps, les animaux c’est « bababa » 😭",1495186433358934017,https://twitter.com/Ospiris_/status/1495186433358934017,French,Y,1,N,,,,,,
155,2022-02-19 23:59:55+00:00,@Sasso___13 @weeesel3a @quejesautezebi @sanaa1332 @srndz213 @afyonluu_03 @hmz_dzzz Peut être 😭😭 mais vraiment j’vous flou,1495186415080071168,https://twitter.com/f_auss/status/1495186415080071168,French,Y,2,N,,,,,,
156,2022-02-19 23:59:49+00:00,Tu es dans mon esprit ? 😭😭 https://t.co/hbTl6Rm4jc,1495186393101914115,https://twitter.com/TourAlh60590412/status/1495186393101914115,French,Y,2,N,,,,,,
157,2022-02-19 23:59:54+00:00,@chr_b02 mais c’est même pas tiktok c snap 😭,1495186411682680834,https://twitter.com/sassou_mch/status/1495186411682680834,French,Y,1,Y,,,,,,
158,2022-02-19 23:59:43+00:00,"@_SakaseMia_ おはみあ～～！ (๑́⌯ꇴ⌯)ﾉ🔅

ね！ 天気が少し悪いですよね…😭
今日はゆっくり休んで明日からの一週間に備えないとですね！",1495186363783598080,https://twitter.com/RYUZAKI_HYOU/status/1495186363783598080,Japanese,Y,1,N,,,,,,
159,2022-02-19 23:59:51+00:00,@78yZceC5x2OwxCN うれしすぎる😭😭がんばれます❣️ありがとう〜♥️♥️♥️,1495186399766913025,https://twitter.com/AsagiAgeha/status/1495186399766913025,Japanese,Y,1,N,,,,,,
160,2022-02-19 23:59:58+00:00,@amepiyoco うおおおん教える😭😭😭😭,1495186429466771456,https://twitter.com/Is___sayaK/status/1495186429466771456,Japanese,Y,4,N,,,,,,
161,2022-02-19 23:59:54+00:00,@Amu_music_ わーー！！😭💞💘たのしみにしてます🥰,1495186411535831045,https://twitter.com/hakoirifate_/status/1495186411535831045,Japanese,Y,1,N,,,,,,
162,2022-02-19 23:59:43+00:00,"@ax2739y ひえんめちゃくちゃ嬉しい😭✨💗
やすちゃんこそめちゃくちゃ美人だよ…好き……",1495186366447042563,https://twitter.com/33ki_mi/status/1495186366447042563,Japanese,Y,1,N,,,,,,
163,2022-02-19 23:59:52+00:00,@bremen427 頑張ります！！！😭1人で練習しときます！🙌🏼,1495186402237358080,https://twitter.com/nico66945646/status/1495186402237358080,Japanese,Y,1,N,,,,,,
164,2022-02-19 23:59:55+00:00,@daisuke_sw20 もう一声！！😭,1495186417554984961,https://twitter.com/Venus88mimimi/status/1495186417554984961,Japanese,Y,1,N,,,,,,
165,2022-02-19 23:59:53+00:00,@Fuwa1020 やばっっ😭💜,1495186405789626375,https://twitter.com/ABCZ_to_H/status/1495186405789626375,Japanese,Y,1,N,,,,,,
166,2022-02-19 23:59:45+00:00,"@highyen81 はいえんさん！😭✨
お久しぶりです😌
これからもよろしくお願いします🐶 https://t.co/G5M3fI0UGr",1495186375036993539,https://twitter.com/gazan_haiku1120/status/1495186375036993539,Japanese,Y,1,N,,,,,,
167,2022-02-19 23:59:46+00:00,@kokoro7716koko そうなんだ〜わたしも読んでみよう❣️ありがとうございます😭ココロナナコさん,1495186378547625984,https://twitter.com/mizulin513/status/1495186378547625984,Japanese,Y,1,N,,,,,,
168,2022-02-19 23:59:50+00:00,"@mariako0000417 まりあさん、おはようございます☀
ありがとうございます😭
私もかなり気に入ってます！！
全体像こちらですよ🌷🌱 https://t.co/T9zpBjgdRQ",1495186396247912450,https://twitter.com/iam_ho_ri_/status/1495186396247912450,Japanese,Y,1,N,,,,,,
169,2022-02-19 23:59:47+00:00,@N83698248 あああどしたんんん😭😭,1495186383799209985,https://twitter.com/sa__daaaaaaa/status/1495186383799209985,Japanese,Y,2,N,,,,,,
170,2022-02-19 23:59:43+00:00,@nagray010408gm1 ありがとうございます😭,1495186365050658817,https://twitter.com/aoiaoiaoi200202/status/1495186365050658817,Japanese,Y,1,N,,,,,,
171,2022-02-19 23:59:59+00:00,@nalnal_cos ありがとうございます！😭💕,1495186431303913475,https://twitter.com/ayumustrawberry/status/1495186431303913475,Japanese,Y,1,N,,,,,,
172,2022-02-19 23:59:58+00:00,"@namidacompany @NAnaNA55_nft なみさん
ありがとうございます❤️
感謝のKONOFUKU🦉ですね✨
心を込めてお辞儀しているの❤️

@NAnaNA55_nft さん😭✨
すってきな作品を手がけるクリエイターさんから、渡歩くKONOFUKU🦉は幸せだぁ〜〜〜❤️
なみさん、NAnaNA55さん、ありがとうございます😊",1495186429823299584,https://twitter.com/Lucky_sunrise8/status/1495186429823299584,Japanese,Y,1,N,,,,,,
173,2022-02-19 23:59:50+00:00,@nanana373999 わー！！！！？なぁさくさん、ありがとうございます😭🙏✨とっても嬉しいです！！！😭🎉🎉🎉,1495186393269620736,https://twitter.com/2815bento/status/1495186393269620736,Japanese,Y,1,N,Y,1,N,,,
174,2022-02-19 23:59:46+00:00,@npb___5i ほんとに会えてなさすぎて😭😭😭まじで会いたい〜😭😭😭,1495186379709444096,https://twitter.com/KOTA_PYON1/status/1495186379709444096,Japanese,Y,3,N,,,,,,
175,2022-02-19 23:59:55+00:00,"@nrtr_st まじかーー😭😭
朝から困るやつじゃん😭😭
早く動くといいね😭😭",1495186414879010819,https://twitter.com/chopinsy_ravel/status/1495186414879010819,Japanese,Y,2,N,Y,2,N,Y,2,N
176,2022-02-19 23:59:49+00:00,"@Pon_ponpoko012 嬉しいですーーー😭
写真見ながら描いたんです！なかなか難しかったんですが…楽しかった♡",1495186390627221505,https://twitter.com/maki24527413/status/1495186390627221505,Japanese,Y,1,N,,,,,,
177,2022-02-19 23:59:43+00:00,@rinu_love_yui でしょでしょ！！FFが描いてくれたの😭,1495186364949995521,https://twitter.com/pome_Colon_56/status/1495186364949995521,Japanese,Y,1,N,,,,,,
178,2022-02-19 23:59:59+00:00,"@same_246 さめちゃん、、😭😭
🌈🕒、、見てみるね、、ありがとう😭",1495186432238915587,https://twitter.com/mirk_8/status/1495186432238915587,Japanese,Y,2,N,Y,1,N,,,
179,2022-02-19 23:59:58+00:00,@Shindo_sinmana おおおお思い出してください😭🙏！！！！,1495186428929900544,https://twitter.com/su_monaka/status/1495186428929900544,Japanese,Y,1,N,,,,,,
180,2022-02-19 23:59:56+00:00,"@TAKE_eMo_ たけくーーーん！！！おはめろー！！
ぎゃぁぁぁぁぁ！！！！
聞いてくれてありがとう😭✨✨
いーちゃんまじ可愛いよね！！わかる！",1495186419153014784,https://twitter.com/melo_dy_kana/status/1495186419153014784,Japanese,Y,1,N,,,,,,
181,2022-02-19 23:59:45+00:00,"@TECHI6250_as ありがとうございます😭
無事いけました🥺",1495186375695794176,https://twitter.com/Yuk_Maniacs/status/1495186375695794176,Japanese,Y,1,N,,,,,,
182,2022-02-19 23:59:59+00:00,@toshiki0121gt 仕事だって😭,1495186433476161536,https://twitter.com/7tsnjOrm5fJB6iB/status/1495186433476161536,Japanese,Y,1,N,,,,,,
183,2022-02-19 23:59:41+00:00,"@Ururi_Rapis おつらぴ
最近ラピスちゃんに会いに行けてない😭
次こそは会いに行くね💕
ラピスちゃん大好きだよー😘❤️",1495186359010873344,https://twitter.com/Ow0XjEHnONS2c1w/status/1495186359010873344,Japanese,Y,1,N,,,,,,
184,2022-02-19 23:59:48+00:00,"@XENV4y ゆきむら。さん
おはようございます 🥰
朝からおはツイ
聞けてとても嬉しいです（ ;  ; ）!
ありがとうございます 😭✨",1495186386412273664,https://twitter.com/00nh_______/status/1495186386412273664,Japanese,Y,1,N,,,,,,
185,2022-02-19 23:59:56+00:00,"@yuki_bukubuku あらあらあら😭
本当にお大事にして下さい。
やっぱり感染力強いですね...",1495186419773751296,https://twitter.com/YaylxMOxKka0Dz2/status/1495186419773751296,Japanese,Y,1,N,,,,,,
186,2022-02-19 23:59:57+00:00,"@zJR4EDYBN5ooLgv そうなんよ〜
アイコンか🤔それはあるかもね！
ほんとにかわいくないよ😭ななこそかわいいと思う🥺💕",1495186425683267590,https://twitter.com/Tairanomasak/status/1495186425683267590,Japanese,Y,1,N,,,,,,
187,2022-02-19 23:59:54+00:00,@zunzun_cos ほんと可愛い....お写真楽しみに待ってるね、、、😭😭,1495186410508546048,https://twitter.com/mboj_com/status/1495186410508546048,Japanese,Y,2,N,,,,,,
188,2022-02-19 23:59:41+00:00,33❤️‍🔥ありがとうございます😭,1495186356968226817,https://twitter.com/OnoderaMao/status/1495186356968226817,Japanese,Y,1,N,,,,,,
189,2022-02-19 23:59:43+00:00,エアモードやっと使える😭😭😭 https://t.co/3SdCso97pK,1495186367147839489,https://twitter.com/kk4xG/status/1495186367147839489,Japanese,Y,3,N,,,,,,
190,2022-02-19 23:59:45+00:00,"おはよー！
撮影会予約してくれた方ありがとうございます😭💖初めての撮影会たのしみー！何着よう髪の毛どうしようかなるん🎶૮ • ·̫ • ა",1495186373175033862,https://twitter.com/hibikore_nina/status/1495186373175033862,Japanese,Y,1,N,,,,,,
191,2022-02-19 23:59:47+00:00,"ギフガチャありがとう😭

https://t.co/68r6FqBju6

#ミラティブ
#エモモ
#配信 中！ https://t.co/4NODXGD33C",1495186384021118980,https://twitter.com/HiiragiMari9/status/1495186384021118980,Japanese,Y,1,N,,,,,,
192,2022-02-19 23:59:57+00:00,"デリシャスパーティ♡プリキュア可愛すぎるん😭💖💖
朝から最高に癒されたけど腹ぺこったー🤤✨",1495186426161659905,https://twitter.com/aliceliaalice/status/1495186426161659905,Japanese,Y,1,N,,,,,,
193,2022-02-19 23:59:42+00:00,"パフォーマンスグループである #ATEEZ の…
初のパフォーマンス抜きのMV🥺✨✨

何度見ても聞いても…泣けてちゃう😭💕💕
#Turbulence #FEVER_EPILOGUE 
@ATEEZofficial 
ATEEZ(에이티즈) - ‘야간비행 (Turbulence)’ Official MV https://t.co/d7kn3tPznw @YouTubeより https://t.co/FXdQEV91NB",1495186363180023809,https://twitter.com/MeWillu/status/1495186363180023809,Japanese,Y,1,N,,,,,,
194,2022-02-19 23:59:58+00:00,"ましゃのツアーバッグがない～
引越しで無くした😭",1495186430595076097,https://twitter.com/sui_ren_3325/status/1495186430595076097,Japanese,Y,1,N,,,,,,
195,2022-02-19 23:59:56+00:00,最強に可愛い😭😭😭😭😭好きが溢れる……🤍 https://t.co/nyI14btfVL,1495186419098484736,https://twitter.com/okayu__117/status/1495186419098484736,Japanese,Y,5,N,,,,,,
196,2022-02-19 23:59:46+00:00,美しい〜😭🙏あのopが聴こえてきます〜💕 https://t.co/RdYWG4n236,1495186378233380865,https://twitter.com/r_kokomoya/status/1495186378233380865,Japanese,Y,1,N,,,,,,
197,2022-02-19 23:59:47+00:00,"麻雀やってたらこんな時間になった😭

もしプログラムでAI麻雀アプリ作ろうと思ったら面白そうだね

期待値計算とか色々あってやりがいがありそう🤔

#AI
#ディープランニング
#麻雀",1495186380628000777,https://twitter.com/Neku_1002/status/1495186380628000777,Japanese,Y,1,N,,,,,,
198,2022-02-19 23:59:58+00:00,@crimeboystvvt 😭😭😭 sports and grades,1495186430372597763,https://twitter.com/crimeboysyay/status/1495186430372597763,English,N,3,,,,,,,
199,2022-02-19 23:59:57+00:00,@taurusisgoat @ChloeBailey @rihanna 😭😭hii👋🏼,1495186425964384256,https://twitter.com/wantonsoupp/status/1495186425964384256,English,N,2,,,,,,,
200,2022-02-19 23:59:57+00:00,😭😭 I kinda need to watch this https://t.co/iYF4gLKNAu,1495186424227930117,https://twitter.com/rojascorpses/status/1495186424227930117,English,N,2,,,,,,,
201,2022-02-19 23:59:48+00:00,@KartierSzn 😭😭😭😭😭😭 press is rly better and money stans hate it,1495186387548655619,https://twitter.com/Bardiorrr_/status/1495186387548655619,English,N,6,,,,,,,
202,2022-02-19 23:59:49+00:00,@DudaDecepcao 😭😭😭,1495186391583633416,https://twitter.com/https_Yuri_/status/1495186391583633416,,?,3,,,,,,,
203,2022-02-19 23:59:48+00:00,😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/ZeF78ivy40,1495186388387516427,https://twitter.com/inni3s/status/1495186388387516427,,?,13,,,,,,,
204,2022-02-19 23:59:58+00:00,@bIuweeknd 😭😭,1495186428644388865,https://twitter.com/judgetty/status/1495186428644388865,,?,2,,,,,,,
205,2022-02-19 23:59:57+00:00,😭😭😭😭😭 https://t.co/PfEXxjLtuU,1495186423724462080,https://twitter.com/winchvare/status/1495186423724462080,,?,5,,,,,,,
206,2022-02-19 23:59:57+00:00,…🥲😢😭 https://t.co/cNbl0Yzld7,1495186423133052929,https://twitter.com/pupu0205_/status/1495186423133052929,,?,1,,,,,,,
207,2022-02-19 23:59:56+00:00,@Iona_Mc_ 😭😭😭🤣🤣🤣,1495186421665173509,https://twitter.com/marleytargaryen/status/1495186421665173509,,?,3,,,,,,,
208,2022-02-19 23:59:56+00:00,@RobleisUpd 😭❤️,1495186420184469505,https://twitter.com/Mirandaiutu1/status/1495186420184469505,,?,1,,,,,,,
209,2022-02-19 23:59:55+00:00,Lob 400 😭 #LFCfamily,1495186416044814340,https://twitter.com/GordonEra04/status/1495186416044814340,,?,1,,,,,,,
210,2022-02-19 23:59:55+00:00,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/a8giXunNUr,1495186415495254020,https://twitter.com/ShawnFace/status/1495186415495254020,,?,27,,,,,,,
211,2022-02-19 23:59:54+00:00,@in4lim 😍😍😭😭😭,1495186413981155328,https://twitter.com/cintiainthesky/status/1495186413981155328,,?,3,,,,,,,
212,2022-02-19 23:59:54+00:00,@EdwinEzeanya 😂😂😭,1495186413607956482,https://twitter.com/Abebee__/status/1495186413607956482,,?,1,,,,,,,
213,2022-02-19 23:59:54+00:00,😭 https://t.co/05gvIFvFLD,1495186412768923649,https://twitter.com/dwlrmac/status/1495186412768923649,,?,1,,,,,,,
214,2022-02-19 23:59:54+00:00,@W00SCLUES 😭😭😭😭,1495186412752281605,https://twitter.com/mistymaraj/status/1495186412752281605,,?,4,,,,,,,
215,2022-02-19 23:59:54+00:00,@0exrf 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😵😵😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😵😵😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😵😵😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1495186412378939396,https://twitter.com/vcvep/status/1495186412378939396,,?,112,,,,,,,
216,2022-02-19 23:59:53+00:00,@_CrazyNairobian 😭😭😭😂,1495186408767729669,https://twitter.com/reggie_sleek1/status/1495186408767729669,,?,3,,,,,,,
217,2022-02-19 23:59:53+00:00,@Marcela72067104 😭😭,1495186408130035712,https://twitter.com/ros_diz/status/1495186408130035712,,?,2,,,,,,,
218,2022-02-19 23:59:53+00:00,@adorableVK 😭😭😭😭😭😭,1495186407136317446,https://twitter.com/ringgoaina/status/1495186407136317446,,?,6,,,,,,,
219,2022-02-19 23:59:52+00:00,@tokiolune 😭😭😭😭😭,1495186404821049345,https://twitter.com/baevmin95z/status/1495186404821049345,,?,5,,,,,,,
220,2022-02-19 23:59:51+00:00,😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/ZQHFsk2c04,1495186398848106500,https://twitter.com/minniessota/status/1495186398848106500,,?,12,,,,,,,
221,2022-02-19 23:59:51+00:00,@dongkoke 😭😭😭,1495186398520954889,https://twitter.com/meshariver/status/1495186398520954889,,?,3,,,,,,,
222,2022-02-19 23:59:51+00:00,@L0WKEI 😭😭😭😭😭😭😭😭😭😭😭,1495186397803782148,https://twitter.com/viva_la_jazzie/status/1495186397803782148,,?,11,,,,,,,
223,2022-02-19 23:59:50+00:00,@eye_tease 😭😭😭😭,1495186394993639424,https://twitter.com/JayNoir_/status/1495186394993639424,,?,4,,,,,,,
224,2022-02-19 23:59:50+00:00,@mudhazy @wnuuw 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1495186394850988035,https://twitter.com/3zmor/status/1495186394850988035,,?,39,,,,,,,
225,2022-02-19 23:59:50+00:00,"😭😭😭😭😭😭😭😭😭😭😭😭😭😭
https://t.co/kHRCAgVL4F",1495186394817626112,https://twitter.com/winsfaen/status/1495186394817626112,,?,14,,,,,,,
226,2022-02-19 23:59:50+00:00,@metabinaja 😭😭,1495186394016530433,https://twitter.com/briwinr/status/1495186394016530433,,?,2,,,,,,,
227,2022-02-19 23:59:49+00:00,@totalcristiano @superssworld 😭😭,1495186390899994636,https://twitter.com/UTDkingsley/status/1495186390899994636,,?,2,,,,,,,
228,2022-02-19 23:59:49+00:00,@klLooy 😭😭😭😭😭😭😭,1495186390618935299,https://twitter.com/gothicbloood/status/1495186390618935299,,?,7,,,,,,,
229,2022-02-19 23:59:48+00:00,@Kadhafihh_ @ZKvmi @raplume 😭,1495186388018511874,https://twitter.com/eden_no909/status/1495186388018511874,,?,1,,,,,,,
230,2022-02-19 23:59:48+00:00,@CemeteryNikki 😭,1495186387993341955,https://twitter.com/princessreaaaa/status/1495186387993341955,,?,1,,,,,,,
231,2022-02-19 23:59:48+00:00,😭😭😭😭😭 https://t.co/q84M8RbJvO,1495186387850645504,https://twitter.com/IAmKateRoth/status/1495186387850645504,,?,5,,,,,,,
232,2022-02-19 23:59:48+00:00,@CFCkaibrahim 😭❤️,1495186386353328129,https://twitter.com/Keziahmaks_/status/1495186386353328129,,?,1,,,,,,,
233,2022-02-19 23:59:48+00:00,😭😭😭😭😭🥺🥺🥺 https://t.co/VgoSy9rxJl,1495186386302947330,https://twitter.com/lightsvantae/status/1495186386302947330,,?,5,,,,,,,
234,2022-02-19 23:59:48+00:00,😭😭😭 https://t.co/MmBS3Z0C8u,1495186385657028619,https://twitter.com/sofiachv_/status/1495186385657028619,,?,3,,,,,,,
235,2022-02-19 23:59:48+00:00,😭🤍🤍🤍 https://t.co/eRrM9zPAcI,1495186385137184768,https://twitter.com/4DSUZY/status/1495186385137184768,,?,1,,,,,,,
236,2022-02-19 23:59:47+00:00,@Esmail_ElHadidy 😭👌🏼,1495186384604344325,https://twitter.com/ReemHamdyy/status/1495186384604344325,,?,1,,,,,,,
237,2022-02-19 23:59:45+00:00,@melhfll 😭,1495186375246860290,https://twitter.com/umaymx/status/1495186375246860290,,?,1,,,,,,,
238,2022-02-19 23:59:45+00:00,@Mundobiizzaro 😭😭?,1495186374395375616,https://twitter.com/gotparcked/status/1495186374395375616,,?,2,,,,,,,
239,2022-02-19 23:59:45+00:00,@softdaydreaming 😭😭😭😭 https://t.co/oJTMMxulXg,1495186372264710148,https://twitter.com/Lu_lu_mia17/status/1495186372264710148,,?,4,,,,,,,
240,2022-02-19 23:59:44+00:00,😭 https://t.co/9IPBhbqcFL,1495186368695255047,https://twitter.com/shataraaaaaa/status/1495186368695255047,,?,1,,,,,,,
241,2022-02-19 23:59:43+00:00,@sojucul 😭😭😭😭😭😭😭😭😭😭😭😭😭,1495186364119269377,https://twitter.com/_wuci/status/1495186364119269377,,?,13,,,,,,,
242,2022-02-19 23:59:42+00:00,@brandonagolston 😭😭😭😭😭😭,1495186362823286788,https://twitter.com/evolylgu/status/1495186362823286788,,?,6,,,,,,,
243,2022-02-19 23:59:42+00:00,😭😭😭 https://t.co/sxlMY5sBGk,1495186362567385091,https://twitter.com/jimins_earring/status/1495186362567385091,,?,3,,,,,,,
244,2022-02-19 23:59:42+00:00,😭😭😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭☹️☹️☹️☹️☹️☹️☹️☹️😭😭😭😭😭😭😭😭,1495186361611177985,https://twitter.com/yejisoomias/status/1495186361611177985,,?,59,,,,,,,
245,2022-02-19 23:59:42+00:00,@BrennaPretty__ 😭😭😭,1495186361573421062,https://twitter.com/twanggang_/status/1495186361573421062,,?,3,,,,,,,
246,2022-02-19 23:59:42+00:00,@ChiSoleCulture 😭😭😭,1495186360419954694,https://twitter.com/frenico847/status/1495186360419954694,,?,3,,,,,,,
247,2022-02-19 23:59:41+00:00,@zionthirteen64 😭😭😭,1495186358221950976,https://twitter.com/gee_money32/status/1495186358221950976,,?,3,,,,,,,
248,2022-02-19 23:59:41+00:00,😭😭🤲🤲🤲 https://t.co/2vZD3HZC9r,1495186355546116097,https://twitter.com/senpaidossenpai/status/1495186355546116097,,?,2,,,,,,,
249,2022-02-19 23:59:49+00:00,@syn304 geli bet yak 😭,1495186392925753344,https://twitter.com/itzyejisu/status/1495186392925753344,,,,,,,,,,
250,2022-02-19 23:59:55+00:00,"@missdaeneryss AHSJSJD MISS DANY, but i think you were also there 😭 SUPER RANDOM NAGDIDINNER DAW TAYO TAPOS KUNG ANO-ANO DALA NILANG FOODS FOR POTLUCK",1495186417701761025,https://twitter.com/solarsunki/status/1495186417701761025,,,,,,,,,,
251,2022-02-19 23:59:42+00:00,앗쉬…. 또 눈물나네…😭😭😭😭😭😭😭😭😭😭,1495186363225833472,https://twitter.com/tamgusanghwal/status/1495186363225833472,,,,,,,,,,
252,2022-02-19 23:59:59+00:00,"@bio_robin_810 三年分の穴を埋めるほどのハグをしてほしいです。お互い頑張ったねって😭

ありがとうございます♪",1495186435011276802,https://twitter.com/fenril831/status/1495186435011276802,,,,,,,,,,
253,2022-02-19 23:59:59+00:00,que preguiça de continuar all of us are dead depois de ver que nao sao 8 eps 😭,1495186434441023490,https://twitter.com/rebelmutnts/status/1495186434441023490,,,,,,,,,,
254,2022-02-19 23:59:59+00:00,@jaeminstay @AREAJULID lah iya bener dong. gue sampe mikir apa gue mati rasa 😭,1495186433963098116,https://twitter.com/hiddeniki/status/1495186433963098116,,,,,,,,,,
255,2022-02-19 23:59:59+00:00,@irctyq ماعليه مشيها لي😭,1495186433832800261,https://twitter.com/rovan_8/status/1495186433832800261,,,,,,,,,,
256,2022-02-19 23:59:59+00:00,"@ndalths @sassayangkamu tuh aoa ajg, rang acc gue gabisaa rep ngentot gajelas bgt 😭😭😭😭😭",1495186432939663360,https://twitter.com/sllcrssa/status/1495186432939663360,,,,,,,,,,
257,2022-02-19 23:59:59+00:00,"@orie5519 みやちゃんおはよう！
なんだろねー片目ヒリヒリ😭
目は困る…💦",1495186432763523074,https://twitter.com/aoaoinm/status/1495186432763523074,,,,,,,,,,
258,2022-02-19 23:59:59+00:00,"@jel_sub 激レアおはツイありがとうございます😭✨
丁度50分のアラームで起きて通知見てたら
おはツイしてくれたので
めちゃくちゃ嬉しいです(*^^*)☀️✨
今日のお仕事いっぱい頑張れちゃいます(*•ᴗ•*)و✨
ありがとうございます🤗🌷
今日も一緒に頑張りましょうっ✨✨",1495186432494768129,https://twitter.com/Csp313_pat/status/1495186432494768129,,,,,,,,,,
259,2022-02-19 23:59:59+00:00,@hyuckrk udahh tua ka kar 😭😭,1495186432448622592,https://twitter.com/jenoleeies/status/1495186432448622592,,,,,,,,,,
